materials;participant;is_test_trial;item;condition;position;rating1;content
F1;20;no;7;c;15;7;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz zapłacił jakąs karę?"
F1;20;no;8;d;40;7;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek podnosił jakieś ciężary?"
F1;21;no;1;b;4;2;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;21;no;2;c;55;5;"A: Iwona miała włączony telewizor, z którego wyświetlała zdjęcia. 

B: Czy Iwona oglądała jakiś serial?"
F1;21;no;3;d;13;6;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;21;no;4;a;88;6;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;21;no;5;b;7;2;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;21;no;6;c;47;6;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip postawił na jakiegoś konia?"
F1;21;no;7;d;6;6;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz zapłacił jakąś karę?"
F1;21;no;8;a;3;1;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;22;no;1;c;84;6;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata piekła jakieś ciasto?"
F1;22;no;2;d;51;6;"A: Iwona miała włączony telewizor, który wisiał na suficie w salonie. 

B: Czy Iwona oglądała jakiś serial?"
F1;22;no;3;a;75;4;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;22;no;4;b;5;5;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;22;no;5;c;72;6;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;22;no;6;d;77;6;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip postawił na jakiegoś konia?"
F1;22;no;7;a;21;7;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;22;no;8;b;87;3;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;23;no;1;d;34;7;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata piekła jakieś ciasto?"
F1;23;no;2;a;27;6;"A: Iwona miała włączony projektor, z którego wyświetlała zdjęcia. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;23;no;3;b;21;6;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;23;no;4;c;28;6;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena znalazła jakieś grzyby?"
F1;23;no;5;d;2;6;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;23;no;6;a;25;6;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;23;no;7;b;24;7;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;23;no;8;c;75;7;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek podnosił jakięś ciężary?"
F1;24;no;1;a;68;1;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;24;no;2;b;7;5;"A: Iwona miała włączony projektor, który wisiał na suficie w salonie. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;24;no;3;c;2;7;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;24;no;4;d;16;6;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena znalazła jakieś grzyby?"
F1;24;no;5;a;39;2;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;24;no;6;b;76;6;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;24;no;7;c;56;7;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz zapłacił jakąs karę?"
F1;24;no;8;d;52;6;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek podnosił jakieś ciężary?"
F1;25;no;1;d;10;6;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata piekła jakieś ciasto?"
F1;25;no;2;a;77;5;"A: Iwona miała włączony projektor, z którego wyświetlała zdjęcia. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;25;no;3;b;57;6;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;25;no;4;c;7;6;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena znalazła jakieś grzyby?"
F1;25;no;5;d;1;6;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;25;no;6;a;41;7;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;25;no;7;b;79;6;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;25;no;8;c;81;7;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek podnosił jakięś ciężary?"
F1;26;no;1;c;52;1;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata piekła jakieś ciasto?"
F1;26;no;2;d;80;7;"A: Iwona miała włączony telewizor, który wisiał na suficie w salonie. 

B: Czy Iwona oglądała jakiś serial?"
F1;26;no;3;a;65;4;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;26;no;4;b;29;5;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;26;no;5;c;19;4;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;26;no;6;d;25;7;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip postawił na jakiegoś konia?"
F1;26;no;7;a;18;7;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;26;no;8;b;14;2;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;27;no;1;b;16;2;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;27;no;2;c;29;2;"A: Iwona miała włączony telewizor, z którego wyświetlała zdjęcia. 

B: Czy Iwona oglądała jakiś serial?"
F1;27;no;3;d;37;1;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;27;no;4;a;15;5;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;27;no;5;b;46;3;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;27;no;6;c;62;5;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip postawił na jakiegoś konia?"
F1;27;no;7;d;31;2;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz zapłacił jakąś karę?"
F1;27;no;8;a;41;3;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;28;no;1;d;62;5;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata piekła jakieś ciasto?"
F1;28;no;2;a;33;4;"A: Iwona miała włączony projektor, z którego wyświetlała zdjęcia. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;28;no;3;b;75;6;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;28;no;4;c;12;6;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena znalazła jakieś grzyby?"
F1;28;no;5;d;25;6;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;28;no;6;a;88;6;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;28;no;7;b;69;5;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;28;no;8;c;82;7;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek podnosił jakięś ciężary?"
F1;29;no;1;c;48;1;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata piekła jakieś ciasto?"
F1;29;no;2;d;20;6;"A: Iwona miała włączony telewizor, który wisiał na suficie w salonie. 

B: Czy Iwona oglądała jakiś serial?"
F1;29;no;3;a;10;4;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;29;no;4;b;42;5;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;29;no;5;c;14;4;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;29;no;6;d;39;4;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip postawił na jakiegoś konia?"
F1;29;no;7;a;88;4;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;29;no;8;b;16;2;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;30;no;1;b;81;6;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;30;no;2;c;60;2;"A: Iwona miała włączony telewizor, z którego wyświetlała zdjęcia. 

B: Czy Iwona oglądała jakiś serial?"
F1;30;no;3;d;27;7;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;30;no;4;a;29;3;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;30;no;5;b;53;7;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;30;no;6;c;69;6;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip postawił na jakiegoś konia?"
F1;30;no;7;d;65;7;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz zapłacił jakąś karę?"
F1;30;no;8;a;21;5;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;31;no;1;a;18;7;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;31;no;2;b;15;5;"A: Iwona miała włączony projektor, który wisiał na suficie w salonie. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;31;no;3;c;87;5;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;31;no;4;d;77;5;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena znalazła jakieś grzyby?"
F1;31;no;5;a;54;3;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;31;no;6;b;34;5;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;31;no;7;c;1;7;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz zapłacił jakąs karę?"
F1;31;no;8;d;80;2;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek podnosił jakieś ciężary?"
F1;32;no;1;d;15;6;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata piekła jakieś ciasto?"
F1;32;no;2;a;52;1;"A: Iwona miała włączony projektor, z którego wyświetlała zdjęcia. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;32;no;3;b;5;1;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;32;no;4;c;77;7;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena znalazła jakieś grzyby?"
F1;32;no;5;d;63;6;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;32;no;6;a;60;6;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;32;no;7;b;39;6;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;32;no;8;c;84;7;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek podnosił jakięś ciężary?"
F1;33;no;1;c;4;7;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata piekła jakieś ciasto?"
F1;33;no;2;d;39;6;"A: Iwona miała włączony telewizor, który wisiał na suficie w salonie. 

B: Czy Iwona oglądała jakiś serial?"
F1;33;no;3;a;33;3;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;33;no;4;b;31;6;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;33;no;5;c;2;5;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;33;no;6;d;64;6;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip postawił na jakiegoś konia?"
F1;33;no;7;a;13;6;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;33;no;8;b;21;6;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;34;no;1;b;87;5;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;34;no;2;c;75;3;"A: Iwona miała włączony telewizor, z którego wyświetlała zdjęcia. 

B: Czy Iwona oglądała jakiś serial?"
F1;34;no;3;d;67;6;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;34;no;4;a;62;5;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;34;no;5;b;24;7;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;34;no;6;c;46;6;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip postawił na jakiegoś konia?"
F1;34;no;7;d;54;6;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz zapłacił jakąś karę?"
F1;34;no;8;a;61;5;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;35;no;1;a;38;1;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;35;no;2;b;81;7;"A: Iwona miała włączony projektor, który wisiał na suficie w salonie. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;35;no;3;c;39;7;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;35;no;4;d;72;7;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena znalazła jakieś grzyby?"
F1;35;no;5;a;35;7;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;35;no;6;b;68;5;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;35;no;7;c;84;7;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz zapłacił jakąs karę?"
F1;35;no;8;d;36;5;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek podnosił jakieś ciężary?"
F1;36;no;1;d;12;7;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata piekła jakieś ciasto?"
F1;36;no;2;a;81;4;"A: Iwona miała włączony projektor, z którego wyświetlała zdjęcia. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;36;no;3;b;6;3;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;36;no;4;c;88;5;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena znalazła jakieś grzyby?"
F1;36;no;5;d;67;5;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;36;no;6;a;61;5;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;36;no;7;b;63;7;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;36;no;8;c;75;6;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek podnosił jakięś ciężary?"
F1;37;no;1;c;46;7;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata piekła jakieś ciasto?"
F1;37;no;2;d;21;7;"A: Iwona miała włączony telewizor, który wisiał na suficie w salonie. 

B: Czy Iwona oglądała jakiś serial?"
F1;37;no;3;a;12;7;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;37;no;4;b;65;5;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;37;no;5;c;83;5;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;37;no;6;d;39;7;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip postawił na jakiegoś konia?"
F1;37;no;7;a;31;6;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;37;no;8;b;80;6;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;38;no;1;b;14;5;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;38;no;2;c;61;6;"A: Iwona miała włączony telewizor, z którego wyświetlała zdjęcia. 

B: Czy Iwona oglądała jakiś serial?"
F1;38;no;3;d;40;5;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;38;no;4;a;54;7;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;38;no;5;b;23;4;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;38;no;6;c;59;7;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip postawił na jakiegoś konia?"
F1;38;no;7;d;24;7;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz zapłacił jakąś karę?"
F1;38;no;8;a;78;7;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;39;no;1;a;48;7;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;39;no;2;b;35;7;"A: Iwona miała włączony projektor, który wisiał na suficie w salonie. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;39;no;3;c;55;7;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;39;no;4;d;31;7;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena znalazła jakieś grzyby?"
F1;39;no;5;a;41;7;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;39;no;6;b;22;7;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;39;no;7;c;50;7;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz zapłacił jakąs karę?"
F1;39;no;8;d;59;3;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek podnosił jakieś ciężary?"
F1;40;no;1;d;71;7;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata piekła jakieś ciasto?"
F1;40;no;2;a;50;1;"A: Iwona miała włączony projektor, z którego wyświetlała zdjęcia. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;40;no;3;b;35;6;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;40;no;4;c;19;7;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena znalazła jakieś grzyby?"
F1;40;no;5;d;36;5;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;40;no;6;a;64;7;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;40;no;7;b;79;7;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;40;no;8;c;63;7;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek podnosił jakięś ciężary?"
F1;41;no;1;c;7;7;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata piekła jakieś ciasto?"
F1;41;no;2;d;60;7;"A: Iwona miała włączony telewizor, który wisiał na suficie w salonie. 

B: Czy Iwona oglądała jakiś serial?"
F1;41;no;3;a;65;5;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata nie czekała na jakiś pociąg ekspresowy?"
F1;41;no;4;b;87;4;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;41;no;5;c;76;6;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor znalazł sobie jakąś kochankę?"
F1;41;no;6;d;80;6;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip postawił na jakiegoś konia?"
F1;41;no;7;a;66;5;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz nie zapłacił jakiejś kary?"
F1;41;no;8;b;14;5;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;42;no;1;b;88;5;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;42;no;2;c;63;4;"A: Iwona miała włączony telewizor, z którego wyświetlała zdjęcia. 

B: Czy Iwona oglądała jakiś serial?"
F1;42;no;3;d;72;7;"A: Renata przyszła na peron, który był oświetlony. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;42;no;4;a;18;5;"A: Milena była na spacerze w lesie, skąd przyniosła pełny kosz. 

B: Czy Milena nie znalazła jakichś grzybów?"
F1;42;no;5;b;69;2;"A: Wiktor pokłócił się z żoną, z którą ma troje dzieci. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;42;no;6;c;59;6;"A: Filip pojechał na wyścigi, gdzie stracił dużo pieniędzy. 

B: Czy Filip postawił na jakiegoś konia?"
F1;42;no;7;d;26;6;"A: Miłosz jechał na gapę tramwajem, którym jeździ na co dzień. 

B: Czy Miłosz zapłacił jakąś karę?"
F1;42;no;8;a;13;5;"A: Marek chodził na siłownię, gdzie pracował nad swoją sylwetką. 

B: Czy Marek nie podnosił jakichś ciężarów?"
F1;43;no;1;a;18;4;"A: Beata otworzyła nagrzany piekarnik, do którego włożyła ciasto w formie. 

B: Czy Beata nie piekła jakiegoś ciasta?"
F1;43;no;2;b;16;6;"A: Iwona miała włączony projektor, który wisiał na suficie w salonie. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
F1;43;no;3;c;28;3;"A: Renata przyszła na peron, gdzie stała przez dwie godziny. 

B: Czy Renata czekała na jakiś pociąg ekspresowy?"
F1;43;no;4;d;27;7;"A: Milena była na spacerze w lesie, do którego prowadzi szeroka ścieżka. 

B: Czy Milena znalazła jakieś grzyby?"
F1;43;no;5;a;24;5;"A: Wiktor pokłócił się z żoną, której był niewierny. 

B: Czy Wiktor nie znalazł sobie jakiejś kochanki?"
F1;43;no;6;b;12;4;"A: Filip pojechał na wyścigi, które odbyły się w Sopocie. 

B: Czy Filip nie postawił na jakiegoś konia?"
F1;43;no;7;c;63;6;"A: Miłosz jechał na gapę tramwajem, do którego wsiedli kontrolerzy. 

B: Czy Miłosz zapłacił jakąs karę?"
F1;43;no;8;d;60;5;"A: Marek chodził na siłownię, gdzie kupił karnet. 

B: Czy Marek podnosił jakieś ciężary?"
F1;44;no;1;d;36;6;"A: Beata otworzyła nagrzany piekarnik, nastawiony na 180 stopni. 

B: Czy Beata piekła jakieś ciasto?"
F1;44;no;2;a;70;1;"A: Iwona miała włączony projektor, z którego wyświetlała zdjęcia. 

B: Czy Iwona nie oglądała jakiegoś serialu?"
