materials;participant;is_test_trial;item;condition;position;rating1;content
qb_F02_positiveQs;92;no;3;a;63;3;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;92;no;4;b;8;5;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;92;no;5;c;79;2;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;92;no;6;d;61;7;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;92;no;7;a;54;3;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;92;no;8;b;41;2;"A: Marek chodil do posilovny, kde si platí členství.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;93;no;1;a;72;7;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;93;no;2;b;36;7;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;93;no;3;c;62;5;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;93;no;4;d;7;1;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;93;no;5;a;53;2;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;93;no;6;b;75;7;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;93;no;7;c;49;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;93;no;8;d;79;7;"A: Marek chodil do posilovny, kde si platí členství.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;94;no;1;d;11;6;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;94;no;2;a;52;5;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;94;no;3;b;60;5;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;94;no;4;c;39;4;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;94;no;5;d;26;5;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;94;no;6;a;50;5;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;94;no;7;b;30;6;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;94;no;8;c;3;4;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;95;no;1;c;78;4;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;95;no;2;d;24;7;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;95;no;3;a;34;7;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;95;no;4;b;4;7;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;95;no;5;c;77;5;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;95;no;6;d;53;7;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;95;no;7;a;61;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;95;no;8;b;41;4;"A: Marek chodil do posilovny, kde si platí členství.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;96;no;1;b;59;7;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;96;no;2;c;3;7;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;96;no;3;d;77;6;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;96;no;4;a;75;6;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;96;no;5;b;26;3;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;96;no;6;c;45;7;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;96;no;7;d;14;7;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;96;no;8;a;69;6;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;97;no;1;a;51;4;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;97;no;2;b;25;6;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;97;no;3;c;32;4;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;97;no;4;d;4;7;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;97;no;5;a;54;5;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;97;no;6;b;34;6;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;97;no;7;c;36;6;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;97;no;8;d;80;5;"A: Marek chodil do posilovny, kde si platí členství.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;98;no;1;d;72;7;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;98;no;2;a;40;6;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;98;no;3;b;46;6;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;98;no;4;c;70;3;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;98;no;5;d;1;5;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;98;no;6;a;44;2;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;98;no;7;b;6;6;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;98;no;8;c;36;7;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;99;no;1;c;31;7;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;99;no;2;d;70;6;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;99;no;3;a;82;6;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;99;no;4;b;47;6;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;99;no;5;c;75;4;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;99;no;6;d;52;7;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;99;no;7;a;79;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;99;no;8;b;61;2;"A: Marek chodil do posilovny, kde si platí členství.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;100;no;1;b;36;7;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;100;no;2;c;43;7;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;100;no;3;d;27;7;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;100;no;4;a;82;5;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;100;no;5;b;35;7;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;100;no;6;c;45;7;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;100;no;7;d;31;7;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;100;no;8;a;72;7;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;101;no;1;a;8;2;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;101;no;2;b;14;7;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;101;no;3;c;61;6;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;101;no;4;d;45;6;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;101;no;5;a;31;3;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;101;no;6;b;2;6;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;101;no;7;c;49;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;101;no;8;d;41;5;"A: Marek chodil do posilovny, kde si platí členství.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;102;no;1;d;10;7;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;102;no;2;a;5;7;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;102;no;3;b;44;6;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;102;no;4;c;4;3;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;102;no;5;d;69;5;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;102;no;6;a;63;2;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;102;no;7;b;47;6;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;102;no;8;c;49;6;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;103;no;1;c;7;6;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;103;no;2;d;5;6;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;103;no;3;a;39;5;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;103;no;4;b;72;3;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;103;no;5;c;37;7;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;103;no;6;d;9;6;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;103;no;7;a;60;3;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;103;no;8;b;32;3;"A: Marek chodil do posilovny, kde si platí členství.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;104;no;1;b;36;1;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;104;no;2;c;55;7;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;104;no;3;d;33;6;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;104;no;4;a;60;1;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;104;no;5;b;40;7;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;104;no;6;c;53;7;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;104;no;7;d;7;6;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;104;no;8;a;47;6;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;105;no;1;a;52;1;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;105;no;2;b;18;6;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;105;no;3;c;50;3;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;105;no;4;d;66;4;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;105;no;5;a;14;3;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;105;no;6;b;39;4;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;105;no;7;c;21;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;105;no;8;d;7;1;"A: Marek chodil do posilovny, kde si platí členství.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;106;no;1;d;25;5;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;106;no;2;a;78;5;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;106;no;3;b;27;2;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;106;no;4;c;23;6;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;106;no;5;d;56;4;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;106;no;6;a;67;5;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;106;no;7;b;58;6;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;106;no;8;c;16;6;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;107;no;1;c;49;7;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;107;no;2;d;11;7;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;107;no;3;a;41;7;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;107;no;4;b;50;5;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;107;no;5;c;65;7;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;107;no;6;d;46;6;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;107;no;7;a;25;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;107;no;8;b;67;7;"A: Marek chodil do posilovny, kde si platí členství.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;108;no;1;b;6;7;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;108;no;2;c;40;6;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;108;no;3;d;70;7;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;108;no;4;a;80;1;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;108;no;5;b;5;7;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;108;no;6;c;13;7;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;108;no;7;d;42;7;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;108;no;8;a;31;4;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;109;no;1;a;78;5;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;109;no;2;b;6;7;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;109;no;3;c;70;7;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;109;no;4;d;55;7;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;109;no;5;a;33;1;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;109;no;6;b;44;7;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;109;no;7;c;4;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;109;no;8;d;17;7;"A: Marek chodil do posilovny, kde si platí členství.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;110;no;1;d;80;6;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;110;no;2;a;47;7;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;110;no;3;b;37;2;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;110;no;4;c;18;4;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;110;no;5;d;24;1;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;110;no;6;a;66;6;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;110;no;7;b;52;6;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;110;no;8;c;42;7;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;111;no;1;c;46;7;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;111;no;2;d;65;6;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;111;no;3;a;4;3;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;111;no;4;b;19;6;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;111;no;5;c;37;6;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;111;no;6;d;23;7;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;111;no;7;a;75;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;111;no;8;b;31;3;"A: Marek chodil do posilovny, kde si platí členství.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;112;no;1;b;9;2;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;112;no;2;c;80;7;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;112;no;3;d;45;5;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;112;no;4;a;32;5;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Nenašla Míla nějaké houby?"
qb_F02_positiveQs;112;no;5;b;36;5;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;112;no;6;c;68;7;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Vsadil si Filip na nějakého koně?"
qb_F02_positiveQs;112;no;7;d;72;7;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;112;no;8;a;26;6;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Nezvedal Marek nějaké činky?"
qb_F02_positiveQs;113;no;1;a;14;7;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Nepekla Bětka nějaký koláč?"
qb_F02_positiveQs;113;no;2;b;65;6;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;113;no;3;c;50;7;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Čekala Renča na nějaký rychlík? "
qb_F02_positiveQs;113;no;4;d;45;5;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;113;no;5;a;39;7;"A: Viktor se pohádal s manželkou, které byl nevěrný.

B: Nenašel si Viktor nějakou milenku?"
qb_F02_positiveQs;113;no;6;b;75;7;"A: Filip šel na dostihy, které se konaly v Chuchli.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;113;no;7;c;60;7;"A: Milan jel načerno v tramvaji, kam nastoupili revizoři. 

B: Dostal Milan nějakou pokutu?"
qb_F02_positiveQs;113;no;8;d;37;6;"A: Marek chodil do posilovny, kde si platí členství.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;114;no;1;d;35;6;"A: Bětka otevřela rozpálenou troubu, která byla nastavená na 180 stupňů. 

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;114;no;2;a;3;6;"A: Ivana měla puštěnou televizi, na kterou se dívala až do rána.

B: Nekoukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;114;no;3;b;59;5;"A: Renča dorazila na nástupiště, které bylo osvětlené.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;114;no;4;c;8;6;"A: Míla byla na procházce v lese, odkud si přinesla plný košík.

B: Našla Míla nějaké houby?"
qb_F02_positiveQs;114;no;5;d;73;4;"A: Viktor se pohádal s manželkou, se kterou má tři děti.

B: Našel si Viktor nějakou milenku?"
qb_F02_positiveQs;114;no;6;a;63;2;"A: Filip šel na dostihy, kde jsem ho potkal u sázkařského okénka.

B: Nevsadil si Filip na nějakého koně?"
qb_F02_positiveQs;114;no;7;b;1;6;"A: Milan jel načerno v tramvaji, kterou jezdí každý den.

B: Nedostal Milan nějakou pokutu?"
qb_F02_positiveQs;114;no;8;c;39;6;"A: Marek chodil do posilovny, kde pracoval na své figuře.

B: Zvedal Marek nějaké činky?"
qb_F02_positiveQs;115;no;1;c;51;6;"A: Bětka otevřela rozpálenou troubu, do které vložila těsto ve formě.

B: Pekla Bětka nějaký koláč?"
qb_F02_positiveQs;115;no;2;d;33;6;"A: Ivana měla puštěnou televizi, která visela v obýváku na stěně.

B: Koukala se Ivana na nějaký seriál?"
qb_F02_positiveQs;115;no;3;a;17;6;"A: Renča dorazila na nástupiště, kde stála dvě hodiny.

B: Nečekala Renča na nějaký rychlík? "
qb_F02_positiveQs;115;no;4;b;23;7;"A: Míla byla na procházce v lese, kam vede široká cesta.

B: Nenašla Míla nějaké houby?"
